P_NDE
0.5039904294107391
0.1875495005977833
0.5039904294107391
0.5039904294107391
0.5039904294107391
0.1875495005977833
0.1875495005977833
0.1875495005977833
0.5039904294107391
0.5039904294107391
0.1875495005977833
0.9643791259885208
0.1875495005977833
0.1875495005977833
0.8177881522724721
0.8177881522724721
0.5039904294107391
0.5039904294107391
0.8177881522724721
0.5039904294107391
0.5039904294107391
0.1875495005977833
0.5039904294107391
0.5039904294107391
0.5039904294107391
0.5039904294107391
0.5039904294107391
0.5039904294107391
0.1875495005977833
0.5039904294107391
0.5039904294107391
0.1875495005977833
0.5039904294107391
0.5039904294107391
0.1875495005977833
0.1875495005977833
0.1875495005977833
0.1875495005977833
0.1875495005977833
0.8177881522724721
0.1875495005977833
0.1875495005977833
0.1875495005977833
0.8177881522724721
0.5039904294107391
0.1875495005977833
0.5039904294107391
0.1875495005977833
0.5039904294107391
0.1875495005977833
0.1875495005977833
0.1875495005977833
0.1875495005977833
0.5039904294107391
0.1875495005977833
0.8177881522724721
0.8177881522724721
0.1875495005977833
0.5039904294107391
0.5039904294107391
0.5039904294107391
0.1875495005977833
0.5039904294107391
0.1875495005977833
0.5039904294107391
0.9643791259885208
0.5039904294107391
0.5039904294107391
0.1875495005977833
0.1875495005977833
0.5039904294107391
0.5039904294107391
0.5039904294107391
0.1875495005977833
0.5039904294107391
0.5039904294107391
0.1875495005977833
0.1875495005977833
0.5039904294107391
0.1875495005977833
0.1875495005977833
0.1875495005977833
0.5039904294107391
0.5039904294107391
0.1875495005977833
0.1875495005977833
0.5039904294107391
0.1875495005977833
0.1875495005977833
0.1875495005977833
0.1875495005977833
0.1875495005977833
0.8177881522724721
0.5039904294107391
0.1875495005977833
0.5039904294107391
0.5039904294107391
0.1875495005977833
0.5039904294107391
0.1875495005977833
0.5039904294107391
0.5039904294107391
0.8177881522724721
0.1875495005977833
0.1875495005977833
0.5039904294107391
0.1875495005977833
0.5039904294107391
0.5039904294107391
0.1875495005977833
0.1875495005977833
0.5039904294107391
0.5039904294107391
0.5039904294107391
0.5039904294107391
0.5039904294107391
0.1875495005977833
0.1875495005977833
0.1875495005977833
0.5039904294107391
